# Comments,Timestamp,comments_comp,comments_neg,comments_neu,comments_pos,score,submission_compound,submission_neg,submission_neu,submission_pos,title_compound,title_neg,title_neu,title_pos
27,2/18/2018,0.058192593,0.087555556,0.742074074,0.170333333,0,0.3182,0,0.933,0.067,0,0,1,0
46,2/18/2018,-0.025542105,0.067157895,0.873315789,0.059578947,4,0.8983,0.028,0.88,0.092,0.1007,0.144,0.688,0.168
39,2/18/2018,0.146787179,0.06325641,0.818128205,0.118538462,8,0.984,0.015,0.854,0.131,0,0,1,0
42,2/18/2018,0.11645,0.052047619,0.839,0.108952381,0,0.9385,0.055,0.816,0.128,0,0,1,0
1,2/18/2018,0,0,0,0,6,0.5306,0,0.936,0.064,0,0,1,0
1,2/17/2018,0.784,0,0.744,0.256,1,0,0,0,0,0.7096,0,0.85,0.15
4,2/17/2018,0.174575,0.059,0.85025,0.09075,5,0.7579,0.086,0.734,0.18,0.4215,0,0.899,0.101
13,2/17/2018,0.070084615,0.108153846,0.727,0.164846154,12,0.3392,0.07,0.819,0.111,0,0,1,0
24,2/17/2018,0.051311111,0.0285,0.879888889,0.091611111,55,0.964,0.026,0.859,0.115,0.4927,0,0.842,0.158
3,2/17/2018,0,0,1,0,8,0.0772,0.069,0.838,0.093,-0.5859,0.792,0.208,0
20,2/17/2018,0.284652941,0.128764706,0.746647059,0.124529412,11,0.0772,0,0.98,0.02,-0.4939,0.762,0.238,0
0,2/17/2018,0,0,0,0,5,0,0,0,0,0.2732,0,0.704,0.296
10,2/17/2018,0.47131,0.0199,0.8025,0.1777,6,-0.6204,0.124,0.835,0.041,0.3818,0,0.822,0.178
11,2/17/2018,0.046972727,0.018818182,0.884454545,0.096636364,2,0,0,1,0,0,0,1,0
18,2/17/2018,0.44935,0.046444444,0.7055,0.248055556,52,0.9882,0,0.765,0.235,0.3802,0,0.794,0.206
0,2/17/2018,0,0,0,0,0,0,0,1,0,0.0464,0.101,0.817,0.082
14,2/17/2018,0.026966667,0.05875,0.8225,0.118833333,3,0,0,1,0,0,0,1,0
7,2/17/2018,-0.13865,0.164,0.746,0.09,5,0,0,1,0,0,0,1,0
21,2/17/2018,0.1474,0.06295,0.6531,0.2339,8,0.8591,0,0.571,0.429,0,0,1,0
4,2/17/2018,0.582375,0.022,0.724,0.254,1,0.1989,0.123,0.748,0.128,0,0,1,0
3,2/17/2018,0.451766667,0,0.282333333,0.717666667,5,-0.2103,0.172,0.714,0.114,0,0,1,0
5,2/17/2018,0.14052,0.071,0.7134,0.2154,10,0.9851,0.049,0.807,0.144,0.5267,0,0.702,0.298
10,2/17/2018,0.23945,0.0304,0.8357,0.1339,3,0.7307,0,0.942,0.058,0,0,1,0
10,2/17/2018,0.1627875,0.058625,0.84725,0.094125,3,0.7556,0,0.801,0.199,0.2732,0,0.769,0.231
7,2/17/2018,-0.14368,0.0358,0.9478,0.0164,4,-0.9231,0.164,0.836,0,-0.7096,0.596,0.404,0
40,2/17/2018,0.263405263,0.071157895,0.790026316,0.138815789,42,0,0,0,0,0.6369,0,0.769,0.231
4,2/17/2018,0.3262,0.02725,0.858,0.11475,1,0,0,1,0,0.2023,0,0.833,0.167
0,2/16/2018,0,0,0,0,1,0,0,1,0,0.4501,0,0.836,0.164
4,2/16/2018,0.314866667,0.022,0.864333333,0.113666667,3,-0.406,0.038,0.962,0,0,0,1,0
13,2/16/2018,-0.296683333,0.255666667,0.647666667,0.013333333,0,0,0,1,0,-0.657,0.522,0.478,0
27,2/16/2018,0.135095455,0.138863636,0.738772727,0.122454545,147,0.3182,0,0.723,0.277,0,0,1,0
3,2/16/2018,0.32395,0.1115,0.695,0.1935,3,0.9535,0.034,0.82,0.146,0,0,1,0
0,2/16/2018,0,0,0,0,1,0,0,0,0,-0.1027,0.123,0.877,0
1,2/16/2018,0,0,1,0,1,0,0,0,0,0.296,0,0.645,0.355
4,2/16/2018,0.062566667,0,0.925,0.075,1,-0.4215,0.176,0.775,0.048,-0.4215,0.412,0.588,0
3,2/16/2018,0,0,1,0,0,0,0,1,0,0,0,1,0
20,2/16/2018,0.125333333,0.072944444,0.805388889,0.121666667,293,0,0,0,0,0.4926,0,0.79,0.21
7,2/16/2018,-0.044857143,0.037571429,0.913428571,0.049,3,-0.7184,0.084,0.903,0.013,0,0,1,0
5,2/16/2018,0.31132,0.0802,0.7916,0.128,3,-0.9075,0.121,0.84,0.039,-0.4019,0.231,0.769,0
19,2/16/2018,0.2558,0.043833333,0.714277778,0.241944444,0,0,0,1,0,0,0,1,0
0,2/16/2018,0,0,0,0,12,0,0,0,0,0,0,1,0
2,2/16/2018,0,0,1,0,18,0,0,0,0,0,0,1,0
10,2/16/2018,0.01324,0.1733,0.6608,0.1659,2,0.7845,0.081,0.78,0.14,-0.0258,0.184,0.64,0.176
0,2/16/2018,0,0,0,0,1,0,0,0,0,-0.5719,0.381,0.619,0
19,2/16/2018,-0.022894737,0.095210526,0.813421053,0.091368421,3,0.7923,0.061,0.849,0.09,0,0,1,0
16,2/16/2018,0.28038,0.016,0.8432,0.0742,44,0.9548,0.021,0.77,0.21,0.3818,0,0.658,0.342
5,2/16/2018,0.29178,0,0.8742,0.1258,4,0.755,0.034,0.823,0.143,0,0,1,0
2,2/16/2018,0.1591,0,0.6515,0.3485,11,0,0,0,0,0,0,1,0
14,2/16/2018,0.253771429,0.0315,0.825928571,0.142642857,10,0.9832,0,0.702,0.298,0.6696,0.045,0.707,0.249
0,2/16/2018,0,0,0,0,1,0,0,1,0,-0.5574,0.307,0.602,0.09
4,2/16/2018,0.136375,0.05775,0.8485,0.0935,10,0.4404,0.073,0.759,0.168,0.25,0,0.7,0.3
13,2/16/2018,0.228715385,0.024461538,0.855923077,0.119615385,2,0.8394,0.131,0.59,0.278,0,0,1,0
7,2/16/2018,0.305366667,0.046166667,0.735,0.218833333,1,-0.09,0.019,0.981,0,-0.2023,0.079,0.921,0
2,2/16/2018,0.34505,0,0.8745,0.1255,2,0.8823,0,0.856,0.144,0.4617,0.142,0.585,0.273
3,2/16/2018,0.769,0,0.818333333,0.181666667,1,0.1926,0.038,0.917,0.045,0,0,1,0
38,2/16/2018,0.002915152,0.039212121,0.885212121,0.075545455,40,-0.9809,0.191,0.754,0.056,0,0,1,0
0,2/16/2018,0,0,0,0,1,0,0,1,0,-0.3291,0.227,0.773,0
4,2/16/2018,0.182975,0,0.73,0.02,38,0,0,0,0,0.3818,0,0.755,0.245
5,2/16/2018,-0.18058,0.1926,0.6888,0.1188,0,0,0,1,0,0.7783,0,0.729,0.271
7,2/15/2018,0.485285714,0.041285714,0.586142857,0.372571429,38,0.6696,0.048,0.845,0.107,0.5859,0,0.513,0.487
6,2/15/2018,0.03062,0.014,0.9678,0.0182,1,0.3882,0.035,0.907,0.058,0.4019,0,0.27,0.73
1,2/15/2018,0.4585,0,0.8,0.2,1,0,0,1,0,0.8806,0.033,0.674,0.293
6,2/15/2018,0.6135,0.0036,0.8338,0.1626,10,0,0,0,0,0.7059,0,0.732,0.268
11,2/15/2018,0.39099,0.019,0.7584,0.2225,4,0.327,0.029,0.927,0.044,0,0,1,0
1,2/15/2018,0,0,1,0,1,0,0,0,0,0.4215,0,0.517,0.483
17,2/15/2018,0.19849375,0.07875,0.7205625,0.2006875,15,0.8164,0.016,0.886,0.098,0,0,1,0
18,2/15/2018,0.16752,0.0334,0.882733333,0.083866667,15,0.8515,0.076,0.778,0.145,0,0,1,0
12,2/15/2018,-0.009363636,0.065818182,0.825636364,0.017636364,2,-0.5837,0.06,0.94,0,0.4019,0,0.597,0.403
12,2/15/2018,0.44585,0.029333333,0.74525,0.225416667,74,0,0,0,0,0.5147,0,0.706,0.294
4,2/15/2018,0.475275,0.047,0.87625,0.07675,4,0,0,1,0,0,0,1,0
2,2/15/2018,-0.0747,0.0815,0.5615,0.357,2,0.5892,0.062,0.828,0.11,0,0,1,0
10,2/15/2018,-0.12794,0.0682,0.9076,0.0242,0,0,0,0,0,0,0,1,0
7,2/15/2018,0.283142857,0.030714286,0.872571429,0.096714286,8,0.7227,0.051,0.837,0.112,0,0,1,0
87,2/15/2018,0.246851852,0.044975309,0.774111111,0.180938272,275,0.9849,0,0.707,0.293,0.5719,0,0.63,0.37
295,2/15/2018,0.034450385,0.079888462,0.794923077,0.121326923,855,0,0,0,0,0,0,1,0
0,2/15/2018,0,0,0,0,1,0,0,0,0,-0.5574,0.307,0.602,0.09
14,2/15/2018,0.573392857,0.005357143,0.5115,0.483142857,49,0,0,0,0,0,0,1,0
8,2/15/2018,0.0784125,0.037375,0.78775,0.049875,2,-0.4282,0.175,0.685,0.139,0,0,1,0
2,2/15/2018,0.1591,0,0.946,0.054,13,0,0,0,0,0,0,1,0
42,2/15/2018,0.093853333,0.0905,0.831333333,0.0782,69,-0.6124,0.086,0.887,0.027,0,0,1,0
7,2/15/2018,0.310642857,0.044857143,0.831285714,0.123714286,1,0.9859,0.025,0.793,0.182,0,0,1,0
3,2/15/2018,-0.9195,0.223,0.674,0.103,1,0.2878,0.087,0.825,0.088,0.34,0,0.676,0.324
2,2/15/2018,0,0,1,0,10,0.9799,0.016,0.87,0.114,0.5574,0,0.69,0.31
0,2/15/2018,0,0,0,0,6,0,0,0,0,0.3818,0.085,0.769,0.146
1,2/15/2018,0.4019,0.065,0.809,0.126,1,0,0,0,0,0.4404,0,0.674,0.326
10,2/15/2018,0.0977,0.0373,0.7536,0.1091,90,0,0,0,0,0.2263,0,0.808,0.192
0,2/15/2018,0,0,0,0,1,0,0,1,0,-0.3818,0.464,0.536,0
13,2/15/2018,0.112436364,0.134909091,0.720181818,0.144909091,0,0,0,1,0,0,0,1,0
6,2/15/2018,0.34392,0.036,0.7474,0.2166,3,0.1779,0,0.968,0.032,0,0,1,0
7,2/15/2018,-0.090525,0.08125,0.89125,0.0275,0,-0.6369,0.083,0.873,0.044,0,0.115,0.769,0.115
0,2/15/2018,0,0,0,0,1,0,0,1,0,0.8367,0,0.744,0.256
9,2/15/2018,0.093655556,0.034888889,0.921888889,0.043111111,3,0.1901,0.141,0.683,0.175,0,0,1,0
17,2/15/2018,0.191141176,0.005058824,0.905117647,0.089823529,10,0.9547,0.025,0.74,0.236,0,0,1,0
0,2/15/2018,0,0,0,0,1,0,0,1,0,0.2108,0.148,0.662,0.19
3,2/15/2018,0.234666667,0.117,0.611666667,0.271333333,3,0.9659,0,0.797,0.203,0.4767,0,0.744,0.256
8,2/15/2018,-0.264575,0.145375,0.82925,0.025375,14,-0.5622,0.138,0.783,0.08,-0.4466,0.147,0.853,0
11,2/15/2018,0.229090909,0.019,0.814909091,0.166090909,1,0.5876,0,0.887,0.113,0.4404,0,0.775,0.225
0,2/15/2018,0,0,0,0,14,0,0,0,0,0,0,1,0
4,2/15/2018,0.474475,0.1845,0.526,0.2895,18,0,0,0,0,0.7749,0,0.659,0.341
8,2/15/2018,0.0454875,0.059375,0.87475,0.066,0,0,0,1,0,0,0,1,0
20,2/15/2018,-0.045188235,0.122823529,0.771882353,0.105176471,9,-0.3777,0.15,0.785,0.065,0.3612,0,0.545,0.455
49,2/15/2018,0.167606383,0.043,0.803021277,0.153978723,125,0,0,0,0,0,0,1,0
7,2/15/2018,0.173671429,0.067857143,0.842857143,0.089142857,1,0.9089,0.053,0.831,0.116,-0.3182,0.434,0.566,0
1,2/15/2018,-0.7184,0.25,0.75,0,0,0,0,1,0,0,0,1,0
52,2/15/2018,0.049432653,0.097673469,0.752510204,0.149816327,24,0,0,1,0,-0.0516,0.096,0.816,0.089
13,2/15/2018,0.255753846,0.061538462,0.667307692,0.271153846,5,0.973,0.044,0.782,0.174,0.5093,0,0.378,0.622
1,2/15/2018,0,0,1,0,1,-0.7377,0.063,0.865,0.071,0.3818,0,0.755,0.245
2,2/15/2018,0.3083,0,0.777,0.223,5,0,0,0,0,0,0,1,0
61,2/15/2018,0.073444068,0.088338983,0.706762712,0.204915254,269,-0.7783,0.209,0.716,0.075,0.3182,0,0.82,0.18
5,2/15/2018,-0.036475,0.07175,0.861,0.06725,2,0,0,1,0,0,0,1,0
6,2/15/2018,0.199466667,0,0.900666667,0.099333333,1,0,0,1,0,0.3612,0,0.737,0.263
5,2/15/2018,0.35924,0,0.5898,0.4102,1,0,0,1,0,0,0,1,0
26,2/15/2018,0.240696154,0.048807692,0.839538462,0.111615385,0,-0.0008,0.044,0.912,0.044,0,0,1,0
36,2/15/2018,0.008358824,0.081558824,0.7565,0.161970588,127,0,0,1,0,0.4404,0,0.674,0.326
0,2/15/2018,0,0,0,0,6,0.9979,0.007,0.842,0.151,0.4199,0,0.642,0.358
8,2/15/2018,0.4268875,0,0.712375,0.287625,0,0.8002,0.035,0.84,0.125,0,0,1,0
0,2/15/2018,0,0,0,0,1,0,0,0,0,-0.5696,0.227,0.688,0.085
5,2/15/2018,0.3658,0.01575,0.78925,0.195,1,0.8151,0,0.899,0.101,0,0,1,0
6,2/14/2018,-0.15525,0.107,0.829333333,0.0635,1,-0.5367,0.1,0.9,0,0,0,1,0
2,2/14/2018,0,0,0,0,0,0,0,1,0,0.2168,0.055,0.857,0.088
134,2/14/2018,0.153858015,0.066030534,0.806709924,0.127236641,140,0,0,1,0,0.9081,0,0.668,0.332
5,2/14/2018,0.093725,0.03075,0.76875,0.2005,2,-0.4404,0.077,0.923,0,0,0,1,0
1,2/14/2018,-0.6486,0.164,0.836,0,0,0,0,0,0,-0.6932,0.612,0.388,0
5,2/14/2018,0.16966,0.0334,0.808,0.1586,61,0,0,0,0,0.4939,0,0.704,0.296
7,2/14/2018,0.256085714,0.105714286,0.573714286,0.320714286,0,0.4404,0.116,0.72,0.165,0,0,1,0
15,2/14/2018,0.2497,0.041571429,0.745071429,0.213285714,8,0.0258,0.086,0.824,0.09,-0.1779,0.362,0.638,0
10,2/14/2018,0.251733333,0.016111111,0.738,0.245888889,3,0.3818,0,0.809,0.191,0,0,1,0
91,2/14/2018,0.168073973,0.071958904,0.798109589,0.129931507,101,0.9125,0.057,0.816,0.127,0,0,1,0
0,2/14/2018,0,0,0,0,1,0,0,1,0,-0.1027,0.167,0.833,0
12,2/14/2018,0.206863636,0.047,0.854090909,0.098909091,2,0.7964,0.04,0.876,0.084,0,0,1,0
5,2/14/2018,0.04526,0,0.9356,0.0644,0,-0.8715,0.23,0.67,0.101,-0.34,0.706,0.294,0
10,2/14/2018,0.34523,0.0781,0.7381,0.1838,2,-0.3923,0.09,0.863,0.047,0,0,1,0
0,2/14/2018,0,0,0,0,1,0,0,0,0,0.25,0,0.714,0.286
148,2/14/2018,0.24469931,0.035351724,0.774103448,0.190558621,375,0,0,0,0,0.0356,0.14,0.711,0.149
0,2/14/2018,0,0,0,0,1,0,0,0,0,-0.5719,0.27,0.73,0
2,2/14/2018,0,0,1,0,12,0,0,0,0,0,0,1,0
0,2/14/2018,0,0,0,0,6,0,0,0,0,0.4633,0,0.768,0.232
16,2/14/2018,0.06815,0.058,0.831214286,0.110714286,2,-0.2714,0.074,0.896,0.031,0.5983,0.102,0.511,0.387
11,2/14/2018,0.5326,0.026545455,0.700181818,0.273090909,26,0.9641,0.023,0.826,0.151,0,0,1,0
10,2/14/2018,-0.274975,0.20825,0.721125,0.070625,2,0.4767,0.074,0.801,0.125,-0.1027,0.167,0.833,0
1,2/14/2018,0.4019,0,0.856,0.144,1,0,0,0,0,0.0258,0.123,0.749,0.128
14,2/14/2018,0.218242857,0.117785714,0.629,0.253142857,5,0,0,1,0,0,0,1,0
3,2/14/2018,-0.465933333,0.3,0.7,0,2,0,0,1,0,0,0,1,0
7,2/14/2018,0.168414286,0.116714286,0.740428571,0.142857143,4,-0.3885,0.169,0.717,0.115,0,0,1,0
2,2/14/2018,-0.31665,0.079,0.7775,0.1435,3,0,0,0,0,0,0,1,0
0,2/14/2018,0,0,0,0,2,0,0,0,0,0,0,1,0
0,2/14/2018,0,0,0,0,1,0,0,1,0,0,0,1,0
2,2/14/2018,0.5255,0,0.114,0.886,13,0.8728,0.044,0.742,0.214,0,0,1,0
3,2/14/2018,-0.382266667,0.103,0.869,0.028,3,0.9136,0,0.685,0.315,0.4019,0,0.526,0.474
2,2/14/2018,-0.1122,0.0965,0.83,0.0735,4,0,0,0,0,-0.6289,0.461,0.539,0
11,2/14/2018,0.057463636,0.099636364,0.796363636,0.104090909,7,-0.3954,0.072,0.928,0,0,0,1,0
11,2/14/2018,0.069363636,0.043090909,0.907545455,0.049454545,0,0.8999,0.042,0.784,0.174,0,0,1,0
2,2/14/2018,0.59735,0,0.819,0.181,4,0,0,1,0,0.2732,0,0.87,0.13
14,2/14/2018,-0.03595,0.0655,0.857142857,0.077285714,2,0.4019,0,0.96,0.04,0,0,1,0
247,2/14/2018,0.079415417,0.0753625,0.760925,0.155370833,483,-0.4215,0.041,0.959,0,0,0,1,0
44,2/14/2018,0.315365116,0.056209302,0.822162791,0.121511628,72,0.9733,0.074,0.799,0.127,0.7395,0,0.488,0.512
0,2/14/2018,0,0,0,0,2,0,0,0,0,0.4344,0,0.869,0.131
3,2/14/2018,-0.47235,0.2285,0.7165,0.055,1,0,0,1,0,-0.1027,0.259,0.741,0
1,2/14/2018,0,0,1,0,3,0,0,0,0,0,0,1,0
7,2/14/2018,0.061842857,0.017285714,0.814,0.026,1,-0.2382,0.072,0.928,0,0,0,1,0
11,2/14/2018,0.161454545,0,0.956,0.044,2,0.504,0,0.923,0.077,0.4019,0,0.526,0.474
33,2/14/2018,0.332367742,0.036290323,0.697354839,0.266290323,168,0.9794,0.068,0.805,0.126,0.4404,0,0.633,0.367
29,2/14/2018,0.187844828,0.037103448,0.886413793,0.076517241,24,0.4562,0,0.95,0.05,0.4939,0,0.775,0.225
14,2/14/2018,0.213176923,0.162923077,0.664230769,0.172846154,0,0.8928,0,0.713,0.287,0,0,1,0
4,2/14/2018,0.314675,0,0.83875,0.16125,16,0,0,0,0,0.2263,0,0.612,0.388
0,2/14/2018,0,0,0,0,1,0,0,0,0,0,0,1,0
0,2/14/2018,0,0,0,0,3,0,0,1,0,0,0,1,0
8,2/14/2018,0.1204,0.0395,0.7645,0.196,0,0.6166,0,0.554,0.446,0,0,1,0
0,2/14/2018,0,0,0,0,1,0,0,1,0,0,0,1,0
2,2/14/2018,0,0,1,0,4,0,0,0,0,0.8476,0,0.74,0.26
7,2/14/2018,-0.155185714,0.113714286,0.807428571,0.078857143,9,-0.4767,0.103,0.897,0,-0.34,0.298,0.702,0
2,2/14/2018,0.4215,0,0,1,6,0.8402,0.065,0.67,0.266,0,0,1,0
24,2/14/2018,0.177026087,0.049391304,0.86273913,0.087869565,0,0.5661,0,0.72,0.28,0.5859,0,0.721,0.279
0,2/14/2018,0,0,0,0,1,0,0,1,0,0,0,1,0
27,2/14/2018,0.423175,0.01475,0.645958333,0.339291667,191,0,0,0,0,0.9118,0,0.323,0.677
19,2/14/2018,0.093183333,0.0715,0.836722222,0.091666667,2,0,0,1,0,0.5023,0,0.831,0.169
0,2/14/2018,0,0,0,0,1,0,0,1,0,0.8555,0,0.39,0.61
4,2/14/2018,0.770266667,0.017333333,0.901666667,0.081333333,2,0.6546,0.098,0.788,0.113,0,0,1,0
15,2/14/2018,0.09964,0.0698,0.837266667,0.093,13,0,0,0,0,0,0,1,0
8,2/14/2018,0.0624,0.112,0.7605,0.1275,6,0,0,0,0,0.4215,0,0.588,0.412
51,2/14/2018,0.130881633,0.069795918,0.753020408,0.177183673,81,-0.7439,0.202,0.798,0,-0.6169,0.502,0.498,0
7,2/14/2018,0.281928571,0,0.737285714,0.262714286,0,0,0,1,0,0.7506,0,0.385,0.615
8,2/14/2018,0.2731125,0,0.901,0.099,136,0,0,0,0,0.2023,0,0.93,0.07
2,2/14/2018,0.23835,0.0365,0.88,0.0835,3,0.8812,0.034,0.791,0.175,0,0,1,0
12,2/14/2018,0.07628,0.0492,0.9096,0.0412,1,-0.2023,0.041,0.935,0.024,-0.2023,0.38,0.4,0.22
12,2/14/2018,0.2197,0.082083333,0.76125,0.15675,94,0,0,0,0,-0.4939,0.348,0.652,0
248,2/14/2018,0.079735683,0.081444934,0.803110132,0.111013216,232,0.4404,0.097,0.703,0.2,0,0,1,0
1,2/14/2018,0.5106,0,0.852,0.148,9,0,0,0,0,0,0,1,0
4,2/14/2018,0.118825,0,0.84825,0.15175,19,0.902,0,0.665,0.335,0.7177,0,0.7,0.3
19,2/14/2018,0.126821053,0.061736842,0.819578947,0.118894737,6,0.9708,0,0.797,0.203,0,0,1,0
0,2/13/2018,0,0,0,0,1,0,0,1,0,0.7845,0,0.432,0.568
0,2/13/2018,0,0,0,0,2,0,0,1,0,0,0,1,0
0,2/13/2018,0,0,0,0,1,0,0,0,0,0.3182,0,0.839,0.161
3,2/13/2018,-0.180766667,0.212,0.788,0,0,0,0,1,0,0.9122,0.022,0.741,0.237
5,2/13/2018,0,0,0.75,0,4,0.9136,0,0.647,0.353,0.3818,0,0.536,0.464
22,2/13/2018,0.0164,0.089,0.816,0.094916667,11,0,0,0,0,0.7351,0.062,0.755,0.183
7,2/13/2018,-0.007914286,0.177428571,0.684857143,0.137714286,6,0,0,1,0,0.3802,0,0.822,0.178
9,2/13/2018,0.126588889,0.123666667,0.708666667,0.167666667,62,0,0,0,0,0.128,0.034,0.92,0.046
8,2/13/2018,0.45885,0.028375,0.810375,0.16125,0,0,0,1,0,0,0,1,0
16,2/13/2018,0.22885625,0.0195,0.7185625,0.2619375,9,0.5053,0,0.846,0.154,0,0,1,0
6,2/13/2018,0.2471,0.0356,0.8328,0.1316,6,0.9858,0.059,0.841,0.1,0,0,1,0
8,2/13/2018,0.099583333,0.059333333,0.764,0.176666667,23,0,0,0,0,0,0,1,0
2,2/13/2018,0.254,0,0.8545,0.1455,0,0.9737,0.052,0.753,0.194,0.2244,0.295,0.477,0.229
0,2/13/2018,0,0,0,0,16,0,0,0,0,0.4168,0,0.742,0.258
34,2/13/2018,0.224589655,0.10237931,0.752,0.145586207,1,0.6298,0.057,0.857,0.086,0,0,1,0
5,2/13/2018,-0.12454,0.1224,0.5874,0.2902,62,0,0,0,0,0.4168,0,0.742,0.258
0,2/13/2018,0,0,0,0,1,0,0,1,0,0.891,0,0.569,0.431
0,2/13/2018,0,0,0,0,0,0,0,1,0,0.4767,0,0.693,0.307
2,2/13/2018,-0.5194,0.076,0.924,0,2,0.5803,0,0.947,0.053,0,0,1,0
1,2/13/2018,0,0,1,0,0,0,0,1,0,0,0,1,0
11,2/13/2018,0.18641,0.1355,0.6829,0.1816,8,-0.967,0.247,0.753,0,0,0,1,0
15,2/13/2018,-0.008353333,0.029266667,0.942533333,0.0282,3,0.8276,0.029,0.892,0.079,0,0,1,0
4,2/13/2018,0.5169,0,0.67475,0.32525,22,0.7655,0.016,0.925,0.06,0,0,1,0
22,2/13/2018,0.250690476,0.019857143,0.881761905,0.098333333,4,0.5256,0,0.901,0.099,0,0,1,0
4,2/13/2018,0.603775,0.0435,0.6535,0.303,7,0.9415,0.012,0.844,0.144,0.3818,0,0.658,0.342
0,2/13/2018,0,0,0,0,1,0,0,0,0,0.8903,0.04,0.724,0.235
6,2/13/2018,0.238466667,0.011166667,0.789833333,0.199,1,0.7941,0,0.779,0.221,0,0,1,0
15,2/13/2018,0.417407143,0.041785714,0.715,0.243214286,21,0.9834,0.035,0.867,0.098,0,0,1,0
3,2/13/2018,0.3671,0.034666667,0.526,0.439333333,3,0,0,0,0,0,0,1,0
2,2/12/2018,0.125,0,0.9335,0.0665,12,0,0,0,0,0.7845,0,0.706,0.294
11,2/12/2018,-0.02869,0.0933,0.7025,0.2043,87,0,0,0,0,-0.7783,0.215,0.731,0.054
3,2/12/2018,0.5134,0,0.708,0.292,15,0.0772,0.036,0.92,0.045,-0.25,0.357,0.429,0.214
1,2/12/2018,0.4173,0.116,0.698,0.185,3,0.1655,0.11,0.781,0.109,0.4019,0,0.69,0.31
29,2/12/2018,0.204664286,0.07325,0.666464286,0.260321429,154,0,0,0,0,0.4588,0,0.733,0.267
4,2/12/2018,0.326425,0,0.81675,0.18325,1,-0.9829,0.186,0.761,0.053,-0.5106,0.292,0.708,0
23,2/12/2018,0.056652174,0.073086957,0.799478261,0.127391304,7,0.8748,0.023,0.812,0.166,-0.7273,0.542,0.458,0
1,2/12/2018,0.5574,0,0.705,0.295,1,0.9852,0,0.715,0.285,0,0,1,0
5,2/12/2018,0.15234,0,0.9566,0.0434,3,0.5204,0.029,0.9,0.071,0,0,1,0
7,2/12/2018,-0.009783333,0.051333333,0.791,0.157833333,1,0.4871,0.083,0.759,0.158,0,0,1,0
16,2/12/2018,0.28870625,0.0488125,0.74425,0.207,19,0,0,1,0,0,0,1,0
5,2/12/2018,0.62466,0.0152,0.6002,0.3844,44,0,0,0,0,0,0,1,0
8,2/12/2018,0.2547875,0.05225,0.486375,0.3365,78,0,0,0,0,0,0,1,0
10,2/12/2018,0.0974,0.0382,0.8645,0.0973,5,0.7312,0,0.892,0.108,0,0,1,0
10,2/12/2018,0.16367,0.07,0.6396,0.2903,14,0.8209,0.038,0.761,0.201,0,0,1,0
9,2/12/2018,0.173111111,0.034555556,0.868666667,0.096777778,30,0.7768,0.068,0.775,0.156,0,0,1,0
4,2/12/2018,0.19035,0.125,0.701,0.174,0,0,0,1,0,0.4404,0,0.58,0.42
7,2/12/2018,-0.19865,0.076833333,0.890833333,0.032333333,0,0,0,0,0,0.4585,0,0.912,0.088
4,2/12/2018,0.2059,0.009,0.961666667,0.029333333,3,0.533,0.021,0.903,0.076,0.2023,0.152,0.638,0.209
2,2/12/2018,0.50925,0,0.6165,0.3835,18,0.8402,0,0.871,0.129,0,0,1,0
1,2/12/2018,0,0,1,0,4,0,0,1,0,0,0,1,0
20,2/12/2018,0.172577273,0.024318182,0.867727273,0.107909091,9,0.9404,0,0.842,0.158,0,0,1,0
27,2/12/2018,0.104783333,0.045125,0.873,0.081916667,4,-0.9911,0.269,0.668,0.063,0,0,1,0
14,2/12/2018,0.302007143,0.046142857,0.823857143,0.13,9,0.8411,0.036,0.874,0.09,0.3597,0,0.737,0.263
2,2/12/2018,-0.71825,0.2355,0.701,0.0635,6,0,0,0,0,-0.2732,0.205,0.662,0.132
0,2/12/2018,0,0,0,0,1,0,0,1,0,0.7906,0,0.632,0.368
8,2/11/2018,0.045533333,0,0.971,0.029,3,0.9163,0.049,0.771,0.18,-0.1027,0.318,0.682,0
0,2/11/2018,0,0,0,0,0,0,0,0,0,0.7096,0,0.651,0.349
5,2/11/2018,0.259825,0.026,0.7645,0.2095,10,0.9759,0,0.846,0.154,0,0,1,0
5,2/11/2018,0.40894,0,0.3172,0.4828,12,0.6249,0,0.702,0.298,0.8225,0,0.116,0.884
13,2/11/2018,0.202815385,0.063923077,0.783153846,0.152769231,1,-0.8388,0.187,0.688,0.125,0,0,1,0
2,2/11/2018,0.35155,0.0655,0.8615,0.073,4,0,0,0,0,0.5983,0,0.86,0.14
7,2/11/2018,0.25,0.023,0.741333333,0.235666667,5,0,0,0,0,-0.3313,0.134,0.791,0.075
19,2/11/2018,0.312855556,0.051,0.642111111,0.251333333,42,0.9272,0,0.728,0.272,0.4389,0,0.734,0.266
7,2/11/2018,-0.08684,0.132,0.6576,0.2104,2,-0.4871,0.044,0.956,0,0,0,1,0
1,2/11/2018,0,0,0,0,7,0.5378,0,0.858,0.142,0,0,1,0
25,2/11/2018,0.263958333,0.031666667,0.861125,0.107208333,3,-0.6868,0.096,0.904,0,0.5859,0,0.73,0.27
1,2/11/2018,0.5627,0.066,0.81,0.124,4,0.8702,0,0.806,0.194,0.7783,0,0.714,0.286
8,2/11/2018,0.0405,0.0235,0.718166667,0.258333333,52,0,0,0,0,-0.0772,0.199,0.664,0.137
13,2/11/2018,0.130361538,0.069615385,0.807846154,0.122538462,7,0.7964,0,0.633,0.367,0.7845,0,0.79,0.21
